Torch: 2.8.0+cu128 | CUDA: 12.8 | GPU? True | Name: Tesla V100-PCIE-32GB
bitsandbytes import error: No module named 'bitsandbytes.cuda_setup'
Testing NECOUDBFM/Jellyfish-8B on wdc_20cc...
Running zero-shot for: wdc_20cc/wdc_automotive_test.txt
[wdc_computers_and_accessories_test.txt 965/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 966/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 967/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 968/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 969/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 970/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 971/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 972/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 973/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 974/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 975/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 976/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 977/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 978/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 979/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 980/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 981/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 982/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 983/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 984/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 985/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 986/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 987/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 988/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 989/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 990/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 991/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 992/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 993/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 994/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 995/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 996/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 997/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 998/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 999/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1000/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1001/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1002/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1003/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1004/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 1005/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1006/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1007/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 1008/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1009/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1010/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1011/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1012/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1013/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1014/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1015/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1016/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 1017/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1018/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1019/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1020/1025] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 1021/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1022/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1023/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1024/1025] last answer: 'No'
[wdc_computers_and_accessories_test.txt 1025/1025] last answer: 'No'

Domain: wdc_computers_and_accessories | Backend: hf | Model: NECOUDBFM/Jellyfish-8B | Pairs: 1025 | F1+: 0.7615
Running zero-shot for: wdc_20cc_seen/wdc_jewelry_test.txt
[wdc_jewelry_test.txt 1/176] last answer: 'No'
[wdc_jewelry_test.txt 2/176] last answer: 'No'
[wdc_jewelry_test.txt 3/176] last answer: 'No'
[wdc_jewelry_test.txt 4/176] last answer: 'No'
[wdc_jewelry_test.txt 5/176] last answer: 'Yes'
[wdc_jewelry_test.txt 6/176] last answer: 'No'
[wdc_jewelry_test.txt 7/176] last answer: 'No'
[wdc_jewelry_test.txt 8/176] last answer: 'No'
[wdc_jewelry_test.txt 9/176] last answer: 'No'
[wdc_jewelry_test.txt 10/176] last answer: 'No'
[wdc_jewelry_test.txt 11/176] last answer: 'No'
[wdc_jewelry_test.txt 12/176] last answer: 'No'
[wdc_jewelry_test.txt 13/176] last answer: 'No'
[wdc_jewelry_test.txt 14/176] last answer: 'Yes'
[wdc_jewelry_test.txt 15/176] last answer: 'No'
[wdc_jewelry_test.txt 16/176] last answer: 'Yes'
[wdc_jewelry_test.txt 17/176] last answer: 'Yes'
[wdc_jewelry_test.txt 18/176] last answer: 'Yes'
[wdc_jewelry_test.txt 19/176] last answer: 'No'
[wdc_jewelry_test.txt 20/176] last answer: 'No'
[wdc_jewelry_test.txt 21/176] last answer: 'Yes'
[wdc_jewelry_test.txt 22/176] last answer: 'No'
[wdc_jewelry_test.txt 23/176] last answer: 'No'
[wdc_jewelry_test.txt 24/176] last answer: 'No'
[wdc_jewelry_test.txt 25/176] last answer: 'No'
[wdc_jewelry_test.txt 26/176] last answer: 'No'
[wdc_jewelry_test.txt 27/176] last answer: 'No'
[wdc_jewelry_test.txt 28/176] last answer: 'No'
[wdc_jewelry_test.txt 29/176] last answer: 'No'
[wdc_jewelry_test.txt 30/176] last answer: 'No'
[wdc_jewelry_test.txt 31/176] last answer: 'No'
[wdc_jewelry_test.txt 32/176] last answer: 'No'
[wdc_jewelry_test.txt 33/176] last answer: 'No'
[wdc_jewelry_test.txt 34/176] last answer: 'No'
[wdc_jewelry_test.txt 35/176] last answer: 'No'
[wdc_jewelry_test.txt 36/176] last answer: 'No'
[wdc_jewelry_test.txt 37/176] last answer: 'No'
[wdc_jewelry_test.txt 38/176] last answer: 'Yes'
[wdc_jewelry_test.txt 39/176] last answer: 'No'
[wdc_jewelry_test.txt 40/176] last answer: 'No'
[wdc_jewelry_test.txt 41/176] last answer: 'No'
[wdc_jewelry_test.txt 42/176] last answer: 'No'
[wdc_jewelry_test.txt 43/176] last answer: 'No'
[wdc_jewelry_test.txt 44/176] last answer: 'No'
[wdc_jewelry_test.txt 45/176] last answer: 'No'
[wdc_jewelry_test.txt 46/176] last answer: 'No'
[wdc_jewelry_test.txt 47/176] last answer: 'No'
[wdc_jewelry_test.txt 48/176] last answer: 'No'
[wdc_jewelry_test.txt 49/176] last answer: 'No'
[wdc_jewelry_test.txt 50/176] last answer: 'No'
[wdc_jewelry_test.txt 51/176] last answer: 'No'
[wdc_jewelry_test.txt 52/176] last answer: 'Yes'
[wdc_jewelry_test.txt 53/176] last answer: 'No'
[wdc_jewelry_test.txt 54/176] last answer: 'No'
[wdc_jewelry_test.txt 55/176] last answer: 'No'
[wdc_jewelry_test.txt 56/176] last answer: 'No'
[wdc_jewelry_test.txt 57/176] last answer: 'No'
[wdc_jewelry_test.txt 58/176] last answer: 'No'
[wdc_jewelry_test.txt 59/176] last answer: 'No'
[wdc_jewelry_test.txt 60/176] last answer: 'No'
[wdc_jewelry_test.txt 61/176] last answer: 'No'
[wdc_jewelry_test.txt 62/176] last answer: 'No'
[wdc_jewelry_test.txt 63/176] last answer: 'No'
[wdc_jewelry_test.txt 64/176] last answer: 'No'
[wdc_jewelry_test.txt 65/176] last answer: 'No'
[wdc_jewelry_test.txt 66/176] last answer: 'No'
[wdc_jewelry_test.txt 67/176] last answer: 'No'
[wdc_jewelry_test.txt 68/176] last answer: 'No'
[wdc_jewelry_test.txt 69/176] last answer: 'No'
[wdc_jewelry_test.txt 70/176] last answer: 'Yes'
[wdc_jewelry_test.txt 71/176] last answer: 'No'
[wdc_jewelry_test.txt 72/176] last answer: 'No'
[wdc_jewelry_test.txt 73/176] last answer: 'No'
[wdc_jewelry_test.txt 74/176] last answer: 'No'
[wdc_jewelry_test.txt 75/176] last answer: 'No'
[wdc_jewelry_test.txt 76/176] last answer: 'No'
[wdc_jewelry_test.txt 77/176] last answer: 'No'
[wdc_jewelry_test.txt 78/176] last answer: 'No'
[wdc_jewelry_test.txt 79/176] last answer: 'No'
[wdc_jewelry_test.txt 80/176] last answer: 'No'
[wdc_jewelry_test.txt 81/176] last answer: 'No'
[wdc_jewelry_test.txt 82/176] last answer: 'No'
[wdc_jewelry_test.txt 83/176] last answer: 'No'
[wdc_jewelry_test.txt 84/176] last answer: 'Yes'
[wdc_jewelry_test.txt 85/176] last answer: 'No'
[wdc_jewelry_test.txt 86/176] last answer: 'No'
[wdc_jewelry_test.txt 87/176] last answer: 'No'
[wdc_jewelry_test.txt 88/176] last answer: 'No'
[wdc_jewelry_test.txt 89/176] last answer: 'No'
[wdc_jewelry_test.txt 90/176] last answer: 'No'
[wdc_jewelry_test.txt 91/176] last answer: 'No'
[wdc_jewelry_test.txt 92/176] last answer: 'Yes'
[wdc_jewelry_test.txt 93/176] last answer: 'Yes'
[wdc_jewelry_test.txt 94/176] last answer: 'No'
[wdc_jewelry_test.txt 95/176] last answer: 'No'
[wdc_jewelry_test.txt 96/176] last answer: 'No'
[wdc_jewelry_test.txt 97/176] last answer: 'No'
[wdc_jewelry_test.txt 98/176] last answer: 'No'
[wdc_jewelry_test.txt 99/176] last answer: 'No'
[wdc_jewelry_test.txt 100/176] last answer: 'No'
[wdc_jewelry_test.txt 101/176] last answer: 'No'
[wdc_jewelry_test.txt 102/176] last answer: 'No'
[wdc_jewelry_test.txt 103/176] last answer: 'Yes'
[wdc_jewelry_test.txt 104/176] last answer: 'No'
[wdc_jewelry_test.txt 105/176] last answer: 'No'
[wdc_jewelry_test.txt 106/176] last answer: 'No'
[wdc_jewelry_test.txt 107/176] last answer: 'No'
[wdc_jewelry_test.txt 108/176] last answer: 'No'
[wdc_jewelry_test.txt 109/176] last answer: 'No'
[wdc_jewelry_test.txt 110/176] last answer: 'Yes'
[wdc_jewelry_test.txt 111/176] last answer: 'No'
[wdc_jewelry_test.txt 112/176] last answer: 'No'
[wdc_jewelry_test.txt 113/176] last answer: 'No'
[wdc_jewelry_test.txt 114/176] last answer: 'No'
[wdc_jewelry_test.txt 115/176] last answer: 'No'
[wdc_jewelry_test.txt 116/176] last answer: 'Yes'
[wdc_jewelry_test.txt 117/176] last answer: 'No'
[wdc_jewelry_test.txt 118/176] last answer: 'No'
[wdc_jewelry_test.txt 119/176] last answer: 'No'
[wdc_jewelry_test.txt 120/176] last answer: 'No'
[wdc_jewelry_test.txt 121/176] last answer: 'No'
[wdc_jewelry_test.txt 122/176] last answer: 'No'
[wdc_jewelry_test.txt 123/176] last answer: 'No'
[wdc_jewelry_test.txt 124/176] last answer: 'No'
[wdc_jewelry_test.txt 125/176] last answer: 'No'
[wdc_jewelry_test.txt 126/176] last answer: 'No'
[wdc_jewelry_test.txt 127/176] last answer: 'No'
[wdc_jewelry_test.txt 128/176] last answer: 'No'
[wdc_jewelry_test.txt 129/176] last answer: 'Yes'
[wdc_jewelry_test.txt 130/176] last answer: 'No'
[wdc_jewelry_test.txt 131/176] last answer: 'No'
[wdc_jewelry_test.txt 132/176] last answer: 'No'
[wdc_jewelry_test.txt 133/176] last answer: 'No'
[wdc_jewelry_test.txt 134/176] last answer: 'No'
[wdc_jewelry_test.txt 135/176] last answer: 'No'
[wdc_jewelry_test.txt 136/176] last answer: 'No'
[wdc_jewelry_test.txt 137/176] last answer: 'No'
[wdc_jewelry_test.txt 138/176] last answer: 'No'
[wdc_jewelry_test.txt 139/176] last answer: 'No'
[wdc_jewelry_test.txt 140/176] last answer: 'No'
[wdc_jewelry_test.txt 141/176] last answer: 'No'
[wdc_jewelry_test.txt 142/176] last answer: 'No'
[wdc_jewelry_test.txt 143/176] last answer: 'No'
[wdc_jewelry_test.txt 144/176] last answer: 'Yes'
[wdc_jewelry_test.txt 145/176] last answer: 'No'
[wdc_jewelry_test.txt 146/176] last answer: 'No'
[wdc_jewelry_test.txt 147/176] last answer: 'No'
[wdc_jewelry_test.txt 148/176] last answer: 'No'
[wdc_jewelry_test.txt 149/176] last answer: 'No'
[wdc_jewelry_test.txt 150/176] last answer: 'No'
[wdc_jewelry_test.txt 151/176] last answer: 'No'
[wdc_jewelry_test.txt 152/176] last answer: 'No'
[wdc_jewelry_test.txt 153/176] last answer: 'Yes'
[wdc_jewelry_test.txt 154/176] last answer: 'No'
[wdc_jewelry_test.txt 155/176] last answer: 'No'
[wdc_jewelry_test.txt 156/176] last answer: 'No'
[wdc_jewelry_test.txt 157/176] last answer: 'No'
[wdc_jewelry_test.txt 158/176] last answer: 'No'
[wdc_jewelry_test.txt 159/176] last answer: 'No'
[wdc_jewelry_test.txt 160/176] last answer: 'No'
[wdc_jewelry_test.txt 161/176] last answer: 'No'
[wdc_jewelry_test.txt 162/176] last answer: 'No'
[wdc_jewelry_test.txt 163/176] last answer: 'No'
[wdc_jewelry_test.txt 164/176] last answer: 'No'
[wdc_jewelry_test.txt 165/176] last answer: 'No'
[wdc_jewelry_test.txt 166/176] last answer: 'No'
[wdc_jewelry_test.txt 167/176] last answer: 'No'
[wdc_jewelry_test.txt 168/176] last answer: 'No'
[wdc_jewelry_test.txt 169/176] last answer: 'Yes'
[wdc_jewelry_test.txt 170/176] last answer: 'No'
[wdc_jewelry_test.txt 171/176] last answer: 'No'
[wdc_jewelry_test.txt 172/176] last answer: 'No'
[wdc_jewelry_test.txt 173/176] last answer: 'No'
[wdc_jewelry_test.txt 174/176] last answer: 'No'
[wdc_jewelry_test.txt 175/176] last answer: 'No'
[wdc_jewelry_test.txt 176/176] last answer: 'No'

Domain: wdc_jewelry | Backend: hf | Model: NECOUDBFM/Jellyfish-8B | Pairs: 176 | F1+: 0.6667
Running zero-shot for: wdc_20cc_seen/wdc_musical_instruments_test.txt
[wdc_musical_instruments_test.txt 1/70] last answer: 'No'
[wdc_musical_instruments_test.txt 2/70] last answer: 'No'
[wdc_musical_instruments_test.txt 3/70] last answer: 'No'
[wdc_musical_instruments_test.txt 4/70] last answer: 'No'
[wdc_musical_instruments_test.txt 5/70] last answer: 'No'
[wdc_musical_instruments_test.txt 6/70] last answer: 'No'
[wdc_musical_instruments_test.txt 7/70] last answer: 'Yes'
[wdc_musical_instruments_test.txt 8/70] last answer: 'No'
[wdc_musical_instruments_test.txt 9/70] last answer: 'No'
[wdc_musical_instruments_test.txt 10/70] last answer: 'No'
[wdc_musical_instruments_test.txt 11/70] last answer: 'No'
[wdc_musical_instruments_test.txt 12/70] last answer: 'No'
[wdc_musical_instruments_test.txt 13/70] last answer: 'No'
[wdc_musical_instruments_test.txt 14/70] last answer: 'No'
[wdc_musical_instruments_test.txt 15/70] last answer: 'No'
[wdc_musical_instruments_test.txt 16/70] last answer: 'No'
[wdc_musical_instruments_test.txt 17/70] last answer: 'No'
[wdc_musical_instruments_test.txt 18/70] last answer: 'No'
[wdc_musical_instruments_test.txt 19/70] last answer: 'No'
[wdc_musical_instruments_test.txt 20/70] last answer: 'No'
[wdc_musical_instruments_test.txt 21/70] last answer: 'No'
[wdc_musical_instruments_test.txt 22/70] last answer: 'No'
[wdc_musical_instruments_test.txt 23/70] last answer: 'No'
[wdc_musical_instruments_test.txt 24/70] last answer: 'No'
[wdc_musical_instruments_test.txt 25/70] last answer: 'No'
[wdc_musical_instruments_test.txt 26/70] last answer: 'Yes'
[wdc_musical_instruments_test.txt 27/70] last answer: 'No'
[wdc_musical_instruments_test.txt 28/70] last answer: 'No'
[wdc_musical_instruments_test.txt 29/70] last answer: 'No'
[wdc_musical_instruments_test.txt 30/70] last answer: 'No'
[wdc_musical_instruments_test.txt 31/70] last answer: 'No'
[wdc_musical_instruments_test.txt 32/70] last answer: 'No'
[wdc_musical_instruments_test.txt 33/70] last answer: 'No'
[wdc_musical_instruments_test.txt 34/70] last answer: 'No'
[wdc_musical_instruments_test.txt 35/70] last answer: 'No'
[wdc_musical_instruments_test.txt 36/70] last answer: 'No'
[wdc_musical_instruments_test.txt 37/70] last answer: 'No'
[wdc_musical_instruments_test.txt 38/70] last answer: 'No'
[wdc_musical_instruments_test.txt 39/70] last answer: 'No'
[wdc_musical_instruments_test.txt 40/70] last answer: 'No'
[wdc_musical_instruments_test.txt 41/70] last answer: 'No'
[wdc_musical_instruments_test.txt 42/70] last answer: 'No'
[wdc_musical_instruments_test.txt 43/70] last answer: 'No'
[wdc_musical_instruments_test.txt 44/70] last answer: 'No'
[wdc_musical_instruments_test.txt 45/70] last answer: 'No'
[wdc_musical_instruments_test.txt 46/70] last answer: 'No'
[wdc_musical_instruments_test.txt 47/70] last answer: 'No'
[wdc_musical_instruments_test.txt 48/70] last answer: 'No'
[wdc_musical_instruments_test.txt 49/70] last answer: 'No'
[wdc_musical_instruments_test.txt 50/70] last answer: 'No'
[wdc_musical_instruments_test.txt 51/70] last answer: 'Yes'
[wdc_musical_instruments_test.txt 52/70] last answer: 'No'
[wdc_musical_instruments_test.txt 53/70] last answer: 'No'
[wdc_musical_instruments_test.txt 54/70] last answer: 'No'
[wdc_musical_instruments_test.txt 55/70] last answer: 'Yes'
[wdc_musical_instruments_test.txt 56/70] last answer: 'No'
[wdc_musical_instruments_test.txt 57/70] last answer: 'No'
[wdc_musical_instruments_test.txt 58/70] last answer: 'Yes'
[wdc_musical_instruments_test.txt 59/70] last answer: 'No'
[wdc_musical_instruments_test.txt 60/70] last answer: 'No'
[wdc_musical_instruments_test.txt 61/70] last answer: 'No'
[wdc_musical_instruments_test.txt 62/70] last answer: 'No'
